Symbol,Date,Open,High,Low,Close,Adj Close,Volume
JPM,2019-10-29,126.059998,127.419998,125.940002,126.43,125.62352,9797300
JPM,2019-10-30,126.050003,126.260002,124.919998,125.730003,124.927986,8513300
JPM,2019-10-31,125.489998,125.730003,123.860001,124.919998,124.123146,11589000
JPM,2019-11-01,126.199997,127.989998,126.019997,127.800003,126.984779,11682600
JPM,2019-11-04,129.080002,129.419998,128.559998,128.820007,127.998276,9159900
JPM,2019-11-05,129.389999,130.300003,128.839996,129.100006,128.276489,13747600
JPM,2019-11-06,128.690002,129.839996,128.580002,129.300003,128.47522,11231100
JPM,2019-11-07,130.429993,131.289993,129.919998,130,129.170746,13528900
JPM,2019-11-08,129.880005,130.399994,129.25,130.380005,129.548325,9293400
JPM,2019-11-11,129.600006,130.100006,129.350006,129.919998,129.091248,8679000
JPM,2019-11-12,129.630005,130.619995,129.009995,129.160004,128.336105,9099000
JPM,2019-11-13,128.130005,128.820007,127.419998,128.479996,127.660439,8023300
JPM,2019-11-14,127.720001,128.839996,127.589996,128.600006,127.779678,8483400
JPM,2019-11-15,129.229996,129.529999,128.399994,129.529999,128.703735,10163600
JPM,2019-11-18,129.559998,130.649994,128.990005,130.619995,129.786789,8749300
JPM,2019-11-19,130.990005,131.25,130.179993,130.580002,129.74704,8824500
JPM,2019-11-20,130.300003,130.619995,128.940002,129.630005,128.803116,11782800
JPM,2019-11-21,130,130.720001,129.389999,129.929993,129.101181,7705100
JPM,2019-11-22,130.149994,131.220001,130.100006,130.789993,129.955704,8167900
JPM,2019-11-25,131.25,132.070007,130.869995,131.490005,130.651245,10068500
JPM,2019-11-26,131.820007,131.820007,130.360001,131.669998,130.830093,10490700
JPM,2019-11-27,132.289993,132.429993,131.649994,132.059998,131.217606,6607900
JPM,2019-11-29,131.869995,132.410004,131.449997,131.759995,130.91951,5712000
JPM,2019-12-02,132.309998,132.740005,131.350006,131.470001,130.631363,8615600
JPM,2019-12-03,129.770004,129.960007,128.589996,129.779999,128.952148,10361300
JPM,2019-12-04,130.380005,132.470001,129.990005,132.339996,131.495819,10318200
JPM,2019-12-05,132.679993,133.309998,132.179993,133.059998,132.211227,9587400
JPM,2019-12-06,134.690002,135.779999,134.649994,135.039993,134.178589,10170600
JPM,2019-12-09,134.630005,135.460007,134.410004,134.410004,133.552612,8498200
JPM,2019-12-10,133.25,134.770004,132.880005,134.5,133.642044,7532900
JPM,2019-12-11,134.289993,135.020004,134.009995,134.179993,133.324066,9011900
JPM,2019-12-12,134.490005,138.470001,134.210007,138.020004,137.139587,13717400
JPM,2019-12-13,137.949997,138.830002,136.220001,136.809998,135.937302,10592100
JPM,2019-12-16,138.380005,138.839996,137.320007,137.339996,136.463913,11372000
JPM,2019-12-17,137.729996,138.669998,137.229996,138.179993,137.298553,11546800
JPM,2019-12-18,138.149994,139.020004,137.720001,138.039993,137.159454,10381500
JPM,2019-12-19,137.759995,138.220001,137.100006,137.350006,136.473862,9350400
JPM,2019-12-20,138.020004,138.880005,136.899994,137.240005,136.364563,29992600
JPM,2019-12-23,137.600006,137.910004,136.880005,137.199997,136.324814,9738400
JPM,2019-12-24,137.330002,137.630005,137.059998,137.580002,136.702393,3324300
JPM,2019-12-26,137.889999,139.100006,137.779999,139.039993,138.153076,6770900
JPM,2019-12-27,139.300003,139.770004,138.669998,139.139999,138.252441,7868200
JPM,2019-12-30,139.899994,140.080002,138.470001,138.630005,137.745697,6963000
JPM,2019-12-31,138.509995,139.479996,138.289993,139.399994,138.510773,7201600
JPM,2020-01-02,139.789993,141.100006,139.259995,141.089996,140.190002,10803700
JPM,2020-01-03,137.5,139.229996,137.080002,138.339996,138.339996,10386800
JPM,2020-01-06,136.559998,138.270004,136.5,138.229996,138.229996,10259000
JPM,2020-01-07,137.279999,137.860001,135.820007,135.880005,135.880005,10531300
JPM,2020-01-08,135.699997,137.580002,135.600006,136.940002,136.940002,9695300
JPM,2020-01-09,138.050003,138.229996,137.039993,137.440002,137.440002,9469000
JPM,2020-01-10,137.210007,137.25,135.809998,136.070007,136.070007,10190900
JPM,2020-01-13,136.190002,137.199997,135.759995,137.199997,137.199997,12355200
JPM,2020-01-14,137.940002,140.759995,137.690002,138.800003,138.800003,24906000
JPM,2020-01-15,137.850006,138.600006,136.149994,136.720001,136.720001,16293400
JPM,2020-01-16,137.449997,137.899994,136.839996,137.25,137.25,10783800
JPM,2020-01-17,137.539993,138.289993,137.320007,138.199997,138.199997,14697700
JPM,2020-01-21,137.190002,138.070007,136.690002,136.839996,136.839996,8474200
JPM,2020-01-22,137.240005,137.399994,136.380005,136.679993,136.679993,7549100
JPM,2020-01-23,135.710007,136.740005,134.720001,136.539993,136.539993,9345700
JPM,2020-01-24,136.369995,136.429993,132.320007,133.149994,133.149994,15166400
JPM,2020-01-27,130.270004,132.940002,129.710007,132.029999,132.029999,12860500
JPM,2020-01-28,132.839996,134.970001,132.479996,134.429993,134.429993,13062800
JPM,2020-01-29,134.809998,135.539993,133.690002,134.229996,134.229996,9326000
JPM,2020-01-30,132.690002,136.130005,132.690002,135.889999,135.889999,9048900
JPM,2020-01-31,134.490005,134.830002,131.470001,132.360001,132.360001,12776100
